SUPP_CODE,SUPP_NAME,BRAND_CODE,BRAND_COD2,BRAND_LINE,LINES,BRANDGROUP,GROUP,MAINGROUP,IB,TGT_QTR1,TGT_QTR2,TGT_QTR3,TGT_QTR4,TRG_TOT,SUP_TRG,RGROUP,TGROUP,RANKGRP,LINEFLAG,PRODUCT,GROUPLINES,BR_LINES,BR_CLASS,ITSUB_TYPE
16-120,PARFUMS CHRISTIAN DIOR,0115,0115,PURE POISON,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,441500,441500,PURE POISON,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0353,0352,HYDRA MOVE,,,C'DIOR DISCONTINUED,C'DIOR DISCOUNTINUED,0,0,0,0,0,0,0,HYDRA MOVE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0232,0232,MAKEUP-LIPS (ADDICT ULTRA),,,C'DIOR DISCONTINUED,C'DIOR DISCOUNTINUED,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0065,0065,PURE POISON-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0066,0066,PURE POISON-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0067,0067,PURE POISON-ADVT.MATERIALS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0068,0068,PURE POISON-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0115,0115,PURE POISON,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0343,0343,CAPTURE SCULPT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,115000,115000,CAPTURE SCULPT,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0343,0343,CAPTURE SCULPT,,,C'DIOR DISCONTINUED,C'DIOR DISCONTINUED,0,0,0,0,0,0,0,CAPTURE SCULPT,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0342,0342,VITALMINE (SKINCARE),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ECLAT/VITALMINE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0331,0331,SKIN CARE-ICONE-ALL DRYNESS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ICONE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0332,0332,SKIN CARE-ICONE-SENSITIVE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,ICONE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0233,0233,MAKE UP-LIPS (DIOR ADDICT),,,C'DIOR DISCONTINUED,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0304,0304,SKIN CARE-PRESTIGE LINE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,PRESTIGE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0323,0323,SKIN CARE-CAPTURE-HANDS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CAPTURE R60/80,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0327,0327,SKIN CARE PHENOMEN A,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,PHENOMEN A,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0328,0328,MODEL LIFT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MODEL LIFT,FACE SKINCARE,SKINCARE,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0154,0154,DIOR ADDICT,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1001,1001,DIORSKIN-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1002,1002,DIORSKIN-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0346,0346,WRINKLE CAPTURE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0234,0234,MAKEUP LIPS-DIOR PRINCESS RING,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,WRINKLE CAPTURE,FACE SKINCARE,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0234,0234,MAKEUP LIPS-DIOR PRINCESS RING,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,WRINKLE CAPTURE,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0015,0015,MISS DIOR CHERIE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0016,0016,MISS DIOR CHERIE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0017,0017,MISS DIOR CHERIE-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0018,0018,MISS DIOR CHERIE-ADV.MATERIALS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0235,0235,MAKE UP-LIPS(DIOR ADCT.P.GLOSS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0154,0154,MISS DIOR CHERIE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,1032000,1032000,MISS DIOR CHERIE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0235,0235,MAKE UP-LIPS(DIOR ADCT.P.GLOSS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0306,0306,MAKE-UP REMOVER RANGE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,292000,292000,REMOVER/SKIN CARE-MASK,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0504,0504,MAKE-UP REMOVER RANGE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0505,0505,MAKE-UP REMOVER RANGE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0506,0506,MAKE-UP REMOVER RANGE-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0507,0507,MAKE-UP REMOVER RANGE-ADVT MTL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0372,0372,HYDRACTION DEEP,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,452000,452000,HYDRACTION DEEP,FACE SKINCARE,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0159,0159,DIOR HOMME,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,748000,748000,DIOR HOME,MEN FRAGRANCES,MEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1004,1004,DIOR HOMME-SAPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1005,1005,DIOR HOMME-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1006,1006,DIOR HOMME-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1007,1007,DIOR HOMME-ADVT.MATERIALS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0195,0195,HYDRACTION-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0196,0196,HYDRACTION-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0197,0197,HYDRACTION-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0198,0198,HYDRACTION-ADVT. MATERIALS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0361,0361,HYDRACTION,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0236,0236,MAKE UP-LIPS-DIOR ROUGE VELVET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0348,0348,CAPTURE ANTI-TACHES,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CAPTURE ANTI-TACHES,FACE SKINCARE,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0237,0236,MAKE UP-LIPS-DIOR PLAY EXT SHI,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0238,0236,MAKE UP-LIPS-SPARKLE SHINE BCK,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0239,0239,MAKE UP-LIPS-DIOR GOURMETTE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0237,0237,MAKE-UP LIPS-DIOR PLAY EXT SHI,,,C'DIOR DISCONTINUED,C'DIOR DISCOUNTINUED,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0238,0238,MAKE-UP LIPS-SPARKLE SHINE BCK,,,C'DIOR DISCONTINUED,C'DIOR DISCOUNTINUED,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0347,0346,CAPTURE TOTALE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,763000,763000,CAPTURE TOTALE,FACE SKINCARE,SKINCARE,0,,,,,
16-120D,CHRISTIAN DIOR DISCONTINUED ITEMS,0239,0239,MAKE UP-LIPS-DIOR GOURMETTE,,,C'DIOR DISCONTINUED,C'DIOR DISCOUNTINUED,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0163,0162,DIOR ADDICT-2,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,361500,361500,DIOR ADDICT-2,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0240,0240,MAKE UP-LIPS-GLOSS SHOW SPARKL,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0349,0349,CAPTURE R60/80 FIRST WRINKLE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,586000,586000,CAPT.R60/80 FIRST WRINKLE,FACE SKINCARE,SKINCARE,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0242,0242,MAKE UP-LIPS-LIP BEAUTYFIER,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0243,0242,MAKE UP-LIPS- ROUGE DIOR,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0045,0045,MIDNIGHT CHARM-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0113,0113,MIDNIGHT CHARM,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MIDNIGHT CHARM,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0244,0244,MAKE UP-LIPS-DIOR PRETTY CHARM,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1008,1008,TESTER-BRUSH,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0245,0245,M/UP-LIPS-DIOR ADDICT ULR NUDE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0715,0715,DIOR ADDICT-2-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0716,0716,DIOR ADDICT-2-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0181,0181,FAHRENHEIT 32,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,694000,694000,FAHRENHEIT 32,MEN FRAGRANCES,MEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0056,,FAHRENHEIT 32 -SAMPLES,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0057,,FAHRENHEIT 32 - TESTERS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0058,,FAHRENHEIT 32 - ADVT MATS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0246,0246,MAKE UP-LIPS-LIP SHOW PALLETTE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0212,0212,MAKE/UP EYES & LIPS,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,87000,87000,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1008,1008,1000-GENERAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0116,0116,MIDNIGHT POISON,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,581000,581000,MIDNIGHT POISON,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0325,,MIDNIGHT POISON-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0326,,MIDNIGHT POISON-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0327,,MIDNIGHT POISON-DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0328,,MIDNIGHT POISON-ADVT. MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0312,0312,SKIN CARE-L'OR DE VIE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,148500,148500,SKIN CARE-L'OR DE VIE,FACE SKINCARE,SKINCARE,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0097,,SKIN CARE-L'OR DE VIE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0098,,SKIN CARE-L'ORE DE VIE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0099,,L'OR DE VIE-ADV. MATERIALS,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0220,0220,MAKE UP LIPS (DIORLIGHT),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,1860000,1860000,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0213,0213,MAKE UP LIPS(D.LIGHT NECKLACE),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0347,,CAPTURE TOTALE,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0181,0181,FAHRENHEIT 32,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120A,CHRISTIAN DIOR PROMOTIONAL ITEMS,0163,0160,DIOR ADDICT 2,,,C'DIOR PROMOTIONAL,C'DIOR PROMOTIONAL,0,0,0,0,0,0,0,PROMOTION,PROMOTION,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0164,0164,DIOR ADDICT SHINE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,394500,394500,DIOR ADDICT SHINE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0610,,DIOR ADDICT SHINE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0611,,DIOR ADDICT SHINE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0612,,DIOR ADDICT SHINE-ADV.MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0215,,CAPTURE TOTALE-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0216,,CAPTURE TOTALE-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0217,,CAPTURE TOTALE-ADV.MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0247,0147,M/UP LIPS-D.ADDICT HIGH SHINE,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0115,,ESCALE A PORTOFINO-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0116,,ESCALE A PORTOFINO-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0717,,DIORSHOW BLACKOUT-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0718,,DIORSHOW BLACKOUT-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0385,,DIORKISS- LIP-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0386,,DIORKISS-LIP-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0387,,DIORKISS-LIP-DUMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0388,,DIORKISS-LIP-ADVT MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1009,,,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1010,,DIOR GENERIC-TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1011,,DIOR GENERIC-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1013,,DIOR GENERIC-ADVT MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1014,,DRAWING PAD-ADVT MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1015,,DRAWING PAD,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1016,,DIOR BLOTTER-SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1017,,DIOR BLOTTER TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1018,,DIOR BLOTTER-ADVT MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1019,,ADVT MATERIAL,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1020,,TESTER,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1021,,SAMPLE,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1022,,PROMOTION (GWP),,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0165,0165,DIORSHOW BLACKOUT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIORSHOW BLACKOUT,WOMEN FRAGRANCES,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0117,0117,ESCALE A PORTOFINO,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,173000,173000,ESCALE PORTOFINO,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0226,0226,MAKE UP-LIPS (DIORKISS-LIP),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIORKISS-LIP,MAKE UP,MAKEUP,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",1023,,DUMMY,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120P,"C.D.SAMPLES,TESTERS & ADVT MATERIAL",0719,,DIORSHOW BLACK OUT-ADV MAT,,,,,0,0,0,0,0,0,0,,,,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0248,0248,MAKE UP LIPS-(CREAMY LIPGLOSS),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120,PARFUMS CHRISTIAN DIOR,0249,0249,MAKE UP LIPS-(ULTRA GLOSS),,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0112,0112,JADORE EDT,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,J'ADORE,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0113,0113,MIDNIGHT CHARM,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MIDNIGHT CHARM,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0114,0114,CHRIS 1947,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,CHRIS,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0163,0162,DIOR ADDICT-2,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,DIOR ADDICT-2,WOMEN FRAGRANCES,WOMEN,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0236,0236,MAKE UP-LIPS-DIOR ROUGE VELVET,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0240,0240,MAKE UP-LIPS-GLOSS SHOW SPARKL,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0243,0242,MAKE UP-LIPS- ROUGE DIOR,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
16-120D,PARFUMS CHRISTIAN DIOR,0244,0244,MAKE UP-LIPS-DIOR PRETTY CHARM,,,C'DIOR,CHRISTIAN DIOR,0,0,0,0,0,0,0,MAKE UP-LIPS,MAKE UP,MAKEUP,0,,,,,
